3	9	0
3	9	1
3	9	2
3	9	3
3	9	4
3	9	5
3	9	6
3	9	7
3	9	8
3	9	9
3	9	10
3	9	11
3	9	12
3	9	13
3	9	14
3	9	15
3	9	16
3	9	17
3	9	18
3	9	19
3	9	20
3	9	21
3	9	22
3	9	23
3	9	24
3	9	25
3	9	26
3	9	27
3	9	28
3	9	29
3	9	30
3	9	31
3	9	32
3	9	33
3	9	34
3	9	35
3	9	36
3	9	37
3	9	38
3	9	39
3	9	40
3	9	41
3	9	42
3	9	43
3	9	44
3	9	45
3	9	46
3	9	47
3	9	48
3	9	49
3	9	50
3	9	51
3	9	52
2	10	0
2	10	1
2	10	2
2	10	3
2	10	4
2	10	5
2	10	6
2	10	7
2	10	8
2	10	9
2	10	10
2	10	11
2	10	12
2	10	13
2	10	14
2	10	15
2	10	16
2	10	17
2	10	18
2	10	19
2	10	20
2	10	21
2	10	22
2	10	23
2	10	24
2	10	25
2	10	26
2	10	27
2	10	28
2	10	29
2	10	30
2	10	31
2	10	32
2	10	33
2	10	34
2	10	35
2	10	36
2	10	37
2	10	38
2	10	39
2	10	40
2	10	41
2	10	42
2	10	43
2	10	44
2	10	45
2	10	46
2	10	47
2	10	48
2	10	49
2	10	50
2	10	51
2	10	52
2	10	53
2	10	54
2	10	55
2	10	56
2	10	57
2	10	58
2	10	59
2	10	60
2	10	61
2	10	62
2	10	63
2	10	64
2	10	65
2	10	66
2	10	67
2	10	68
2	10	69
2	10	70
2	10	71
2	10	72
2	10	73
2	10	74
2	10	75
2	10	76
2	10	77
2	10	78
2	10	79
2	10	80
2	10	81
2	10	82
2	10	83
2	10	84
2	10	85
2	10	86
2	10	87
2	10	88
2	10	89
2	10	90
2	10	91
2	10	92
2	10	93
2	10	94
2	10	95
2	10	96
2	10	97
2	10	98
2	10	99
2	10	100
2	10	101
2	10	102
2	10	103
2	10	104
2	10	105
2	10	106
2	10	107
2	10	108
2	10	109
2	10	110
2	10	111
2	10	112
2	10	113
2	10	114
2	10	115
2	10	116
2	10	117
2	10	118
2	10	119
2	10	120
2	10	121
2	10	122
2	10	123
2	10	124
