2.69463e-06	0	0	0
1.55653e-05	0	0	0
2.57113e-05	0	0	0
2.62672e-05	0	0	0
3.86595e-05	0	0	0
5.55446e-05	0	0	0
6.92047e-05	0	0	0
9.28274e-05	0	0	0
9.48174e-05	0	0	0
9.93198e-05	0	0	0
0.000104667	0	0	0
0.000107127	0	0	0
0.000139754	0	0	0
0.000144832	0	0	0
0.000144836	0	0	0
0.000148819	0	0	0
0.000169412	0	0	0
0.00018661	0	0	0
0.000194496	0	0	0
0.000203087	0	0	0
0.00022021	0	0	0
0.000224383	0	0	0
0.000228474	0	0	0
0.000268041	0	0	0
0.000272741	0	0	0
0.000324906	0	0	0
0.000334083	0	0	0
0.000354077	0	0	0
0.00037129	0	0	0
0.000389515	0	0	0
0.000439876	0	0	0
0.000463387	0	0	0
0.000480486	0	0	0
0.000542774	0	0	0
0.000556975	0	0	0
0.000583856	0	0	0
0.000588928	0	0	0
0.00059186	0	0	0
0.00059313	0	0	0
0.000598641	0	0	0
0.000603606	0	0	0
0.000610697	0	0	0
0.000620358	0	0	0
0.000641318	0	0	0
0.000644101	0	0	0
0.000651079	0	0	0
0.000689159	0	0	0
0.000696086	0	0	0
0.000703448	0	0	0
0.000703869	0	0	0
0.00072584	0	0	0
0.000758476	0	0	0
0.000775298	0	0	0
0.000780395	0	0	0
0.000786892	0	0	0
0.000796062	0	0	0
0.000834359	0	0	0
0.000885596	0	0	0
0.000919171	0	0	0
0.000923986	0	0	0
0.000940859	0	0	0
0.000968768	0	0	0
0.0009996	0	0	0
0.00100703	0	0	0
0.00100753	0	0	0
0.00100796	0	0	0
0.0010598	0	0	0
0.00107506	0	0	0
0.00108937	0	0	0
0.00110787	0	0	0
0.00112628	0	0	0
0.00115193	0	0	0
0.00118061	0	0	0
0.0011838	0	0	0
0.00118468	0	0	0
0.00125799	0	0	0
0.00126188	0	0	0
0.00127596	0	0	0
0.00129346	0	0	0
0.00129738	0	0	0
0.00129973	0	0	0
0.00130104	0	0	0
0.00131977	0	0	0
0.00133294	0	0	0
0.00133606	0	0	0
0.00134561	0	0	0
0.00137788	0	0	0
0.00138501	0	0	0
0.00140211	0	0	0
0.00140718	0	0	0
0.00143318	0	0	0
0.0014454	0	0	0
0.00145912	0	0	0
0.00148156	0	0	0
0.00151178	0	0	0
0.00152829	0	0	0
0.00155329	0	0	0
0.00156577	0	0	0
0.0015932	0	0	0
0.00161499	0	0	0
0.00164667	0	0	0
0.00167743	0	0	0
0.0017015	0	0	0
0.00171496	0	0	0
0.00172634	0	0	0
0.00174307	0	0	0
0.00174823	0	0	0
0.00175703	0	0	0
0.001769	0	0	0
0.00177012	0	0	0
0.00181118	0	0	0
0.00181854	0	0	0
0.00182334	0	0	0
0.00182882	0	0	0
0.0018347	0	0	0
0.00185761	0	0	0
0.00186371	0	0	0
0.00189492	0	0	0
0.00189715	0	0	0
0.00192642	0	0	0
0.00192953	0	0	0
0.001948	0	0	0
0.00195483	0	0	0
0.00196419	0	0	0
0.00200206	0	0	0
0.00202937	0	0	0
0.00206009	0	0	0
0.00209125	0	0	0
0.00210872	0	0	0
0.00213381	0	0	0
0.00216858	0	0	0
0.00220611	0	0	0
0.00220811	0	0	0
0.0022099	0	0	0
0.00222772	0	0	0
0.00222972	0	0	0
0.00223522	0	0	0
0.002265	0	0	0
0.0022674	0	0	0
0.00227268	0	0	0
0.00228248	0	0	0
0.00230309	0	0	0
0.00234546	0	0	0
0.00236089	0	0	0
0.00236333	0	0	0
0.00237823	0	0	0
0.00238848	0	0	0
0.00246694	0	0	0
0.00246838	0	0	0
0.00248793	0	0	0
0.00248862	0	0	0
0.00249709	0	0	0
0.00250031	0	0	0
0.00250099	0	0	0
0.00250741	0	0	0
0.00253528	0	0	0
0.00253932	0	0	0
0.00256481	0	0	0
0.0025978	0	0	0
0.00260817	0	0	0
0.0026271	0	0	0
0.00266295	0	0	0
0.00268711	0	0	0
0.00269387	0	0	0
0.00270081	0	0	0
0.00272292	0	0	0
0.00275821	0	0	0
0.00277344	0	0	0
0.00278801	0	0	0
0.00279662	0	0	0
0.00284913	0	0	0
0.00285195	0	0	0
0.00285582	0	0	0
0.00286848	0	0	0
0.00289786	0	0	0
0.00289823	0	0	0
0.00291139	0	0	0
0.00291474	0	0	0
0.00292099	0	0	0
0.00295361	0	0	0
